Cle,PartOrganizationID,PartInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
511068,36377,Brunato Farms Limited,Ontario,Ontario,CANADA,CANADA,2012
510638,35625,Solution GRB Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
515479,30573,Ciena Canada Inc.,Ontario,Ontario,CANADA,CANADA,2012
515479,29333,Santur Corporation,Ontario,Ontario,CANADA,CANADA,2012
499026,32509,Catherine H. O'Neill (Investisseur),QuÈbec,QuÈbec,CANADA,CANADA,2012
498519,26633,Hydro One Networks Inc,Ontario,Ontario,CANADA,CANADA,2012
498402,14869,Haliburton Forest and Wildlife Reserve Ltd,Ontario,Ontario,CANADA,CANADA,2012
498402,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2012
498402,13117,Ontario Power Generation Inc.,Ontario,Ontario,CANADA,CANADA,2012
511965,36701,Rural Alberta Development Fund,Alberta,Alberta,CANADA,CANADA,2012
498257,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
498257,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
511442,24921,Prairie Bio-Energy Inc.,Manitoba,Manitoba,CANADA,CANADA,2012
516449,6915,The Globe and Mail,Ontario,Ontario,CANADA,CANADA,2012
516449,30277,Empress Software Inc.,Ontario,Ontario,CANADA,CANADA,2012
510814,37515,3DRPD Dental Laboratory,QuÈbec,QuÈbec,CANADA,CANADA,2012
498460,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
510816,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2012
510741,34389,Les Plats du Chef,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,32347,Next Hydrogen Corporation,Ontario,Ontario,CANADA,CANADA,2012
504750,19772,BC Transit,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,26535,Xebec Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,26242,Palcan Fuel Cell Co. Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,5970,Powertech Labs Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,25207,Hydrogen & Fuel Cells Canada,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,23205,SiM Composites inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,26277,SacrÈ-Davey Engineering,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,29338,CHFCA,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,17185,Angstrom Power Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,10955,Air Liquide Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499230,10955,Air Liquide Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2012
504750,2396,Canada Centre for Mineral and Energy Technology,Alberta,Alberta,CANADA,CANADA,2012
504750,25201,Canadian Hydrogen Association,Ontario,Ontario,CANADA,CANADA,2012
504750,23213,HSM Systems Inc,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504750,9121,DaimlerChrysler Canada Inc.,Ontario,Ontario,CANADA,CANADA,2012
504750,18482,Lignol Innovations Corp.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2012
504750,3709,Ministry of Energy and Mines,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,6166,Gouvernement du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,3386,BC Hydro,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,4740,Ballard Power Systems Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504750,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2012
504750,25205,A.V.Tchouvalev & Associates Inc.,Ontario,Ontario,CANADA,CANADA,2012
504750,27518,Vale Inco,Ontario,Ontario,CANADA,CANADA,2012
504750,22440,Atlantic Hydrogen Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504750,28077,Greenleaf Integrated Energy Systems Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
516422,11969,O/E Land Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
516422,18433,MPB Communications Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498704,34270,Microsemi Semiconductor Corp.,Ontario,Ontario,CANADA,CANADA,2012
498569,35640,The Corporation of Loyalist Township,Ontario,Ontario,CANADA,CANADA,2012
499212,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
499212,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2012
510801,36672,Les Ateliers CDEV,QuÈbec,QuÈbec,CANADA,CANADA,2012
499212,16053,ALSTOM Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498841,30836,Vroomen White Design Inc.,Ontario,Ontario,CANADA,CANADA,2012
499088,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
498300,4471,CANDU Owner's Group Inc.,Ontario,Ontario,CANADA,CANADA,2012
498300,4148,CAMECO Corp,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
498585,4148,CAMECO Corp,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
503889,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2012
503843,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2012
498788,30578,Cytodiagnostics Inc.,Ontario,Ontario,CANADA,CANADA,2012
498473,2770,Gennum Corporation,Ontario,Ontario,CANADA,CANADA,2012
498473,35717,Semtech Canada Inc.,Ontario,Ontario,CANADA,CANADA,2012
498618,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
504739,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
504739,22440,Atlantic Hydrogen Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504739,25187,Wind Energy Institute of Canada,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2012
504739,25189,New Brunswick System Operator,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504739,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
504739,6734,SaskPower,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
504739,3709,Ministry of Energy and Mines,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504739,6599,Manitoba Hydro,Manitoba,Manitoba,CANADA,CANADA,2012
504739,16051,Helimax Energie Inc.,,,CANADA,CANADA,2012
504739,26545,Garrad Hassan Canada Inc.,Ontario,Ontario,CANADA,CANADA,2012
504739,25192,TechnoCentre Èolien GaspÈsie-les-Œles,QuÈbec,QuÈbec,CANADA,CANADA,2012
504739,4591,Newfoundland and Labrador Hydro,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2012
504739,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2012
504739,25188,Canadian Wind Energy Association,Ontario,Ontario,CANADA,CANADA,2012
510581,35050,BerMc Controls Inc.,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2012
511441,33645,EcoAg Initiatives Inc.,Alberta,Alberta,CANADA,CANADA,2012
499262,25108,Total E&P Canada Ltd.,Alberta,Alberta,CANADA,CANADA,2012
499262,31644,Total American Services Inc.,Texas,Texas,UNITED STATES,…TATS-UNIS,2012
498391,5234,Dairy Farmers of Canada,Ontario,Ontario,CANADA,CANADA,2012
498391,27656,Centre de recherche en sciences animales de Deschambault,QuÈbec,QuÈbec,CANADA,CANADA,2012
498981,32355,Teledyne Dalsa,Ontario,Ontario,CANADA,CANADA,2012
498981,18428,PROMPT- Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
511113,30453,A&L Biologicals Laboratories Inc.,Ontario,Ontario,CANADA,CANADA,2012
510929,32032,MW Canada Ltd.,Ontario,Ontario,CANADA,CANADA,2012
516438,32032,MW Canada Ltd.,Ontario,Ontario,CANADA,CANADA,2012
516438,14616,EnerWorks Inc.,Ontario,Ontario,CANADA,CANADA,2012
498553,5091,Ville de MontrÈal,QuÈbec,QuÈbec,CANADA,CANADA,2012
498553,25288,BÈton Brunet,QuÈbec,QuÈbec,CANADA,CANADA,2012
498553,32747,The Jacques Cartier and Champlain Bridges Incorporated,QuÈbec,QuÈbec,CANADA,CANADA,2012
498553,22787,Euclid Admixture Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,24000,NanoQuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,30284,Avior Integrated Products Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,29232,AV&R Vision & Robotics Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,11925,International Minicut Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,11884,Mathematics of Information Technology and Complex Systems,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498923,22958,Delastek Aeronautique Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,15286,Bombardier Aerospace,QuÈbec,QuÈbec,CANADA,CANADA,2012
498923,22959,Consortium for Research and Innovation in Aerospace in Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
499090,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
511163,37517,Intronix Technologies Corporation,Ontario,Ontario,CANADA,CANADA,2012
516021,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
516021,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2012
516021,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2012
516021,33415,Resolute Forest Products,QuÈbec,QuÈbec,CANADA,CANADA,2012
498575,28619,Quest PharmaTech Inc.,Alberta,Alberta,CANADA,CANADA,2012
498575,30370,IntelligentNano Inc.,Alberta,Alberta,CANADA,CANADA,2012
498588,30370,IntelligentNano Inc.,Alberta,Alberta,CANADA,CANADA,2012
511528,37490,Labs-mart Inc.,Alberta,Alberta,CANADA,CANADA,2012
511460,34506,Akshaya Bio Inc.,Alberta,Alberta,CANADA,CANADA,2012
515437,26466,QPS Photronics Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
515437,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2012
510699,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
515437,29405,Optech,QuÈbec,QuÈbec,CANADA,CANADA,2012
515437,26329,IRphotonics,QuÈbec,QuÈbec,CANADA,CANADA,2012
511520,27057,"MacDonald, Dettwiler and Associates Inc.",Ontario,Ontario,CANADA,CANADA,2012
498508,14893,Cisco Systems Canada Co,Ontario,Ontario,CANADA,CANADA,2012
498606,14893,Cisco Systems Canada Co,Ontario,Ontario,CANADA,CANADA,2012
498655,14893,Cisco Systems Canada Co,Ontario,Ontario,CANADA,CANADA,2012
510570,15335,Lotek Wireless Inc.,Ontario,Ontario,CANADA,CANADA,2012
499178,3762,TransCanada PipeLines Limited,Alberta,Alberta,CANADA,CANADA,2012
498665,2780,NOVA Chemicals Corporation,Alberta,Alberta,CANADA,CANADA,2012
498665,14318,Kubota Metal Corporation,Ontario,Ontario,CANADA,CANADA,2012
499178,28191,Spectra Energy Transmission,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499334,26577,SociÈtÈ des Technologies de l'Aluminium du Saguenay Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499334,27533,Promotion Saguenay,QuÈbec,QuÈbec,CANADA,CANADA,2012
499334,4755,La Fondation de l'UQAC Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499334,31147,PCP Canada,QuÈbec,QuÈbec,CANADA,CANADA,2012
499334,27921,Rio Tinto Alcan,QuÈbec,QuÈbec,CANADA,CANADA,2012
498485,36801,Hitachi Power Systems Canada Ltd,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
511421,34425,QA Bearing Technologies Ltd,Alberta,Alberta,CANADA,CANADA,2012
498283,35747,Atom-Jet Group,Manitoba,Manitoba,CANADA,CANADA,2012
498283,32272,Buhler Versatile Inc.,Manitoba,Manitoba,CANADA,CANADA,2012
499294,6218,Computer Modelling Group,Alberta,Alberta,CANADA,CANADA,2012
498752,6218,Computer Modelling Group,Alberta,Alberta,CANADA,CANADA,2012
498752,27878,Synergia Polygen Ltd,Alberta,Alberta,CANADA,CANADA,2012
499294,24692,CMG Reservoir Simulation Foundation,Alberta,Alberta,CANADA,CANADA,2012
498752,24692,CMG Reservoir Simulation Foundation,Alberta,Alberta,CANADA,CANADA,2012
515410,29421,Cobham Tracking & Locating Ltd,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
515410,29423,v.1 Labs,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
515410,6215,General Dynamics Canada Ltd.,Ontario,Ontario,CANADA,CANADA,2012
498688,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
511094,36689,Northern Graphite Corporation,Ontario,Ontario,CANADA,CANADA,2012
511414,26326,Flexpipe Systems Inc,Alberta,Alberta,CANADA,CANADA,2012
511405,37347,Object Based Advanced Computational Solutions,Alberta,Alberta,CANADA,CANADA,2012
510738,6743,Scintrex Ltd,Ontario,Ontario,CANADA,CANADA,2012
498401,29788,C-Bond Technology Inc,Alberta,Alberta,CANADA,CANADA,2012
498922,32787,Diagnos Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498982,26368,Inocybe Technologies Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
498982,18428,PROMPT- Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
498982,5321,Ericsson Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498958,5321,Ericsson Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498958,26368,Inocybe Technologies Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
511222,18512,Lumerical Solutions Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503834,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2012
510844,37427,Bluink Ltd.,Ontario,Ontario,CANADA,CANADA,2012
516425,31760,Micromolding Solutions Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
503896,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2012
516425,9896,Research in Motion Limited,Ontario,Ontario,CANADA,CANADA,2012
503896,1757,QLT Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
503896,32906,Intellectual Ventures,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
510594,33539,Lamda Guard Canada Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
498597,17862,Saskatchewan Pulse Growers,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
498545,4664,Western Grains Research Foundation,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
510856,11870,Stantec Consulting Ltd,Alberta,Alberta,CANADA,CANADA,2012
498646,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
510918,33280,Sun-North Systems Ltd.,Ontario,Ontario,CANADA,CANADA,2012
516605,4415,AMIRIX Systems Inc.,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
516605,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
504731,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
504731,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
504731,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
504731,2384,Research and Productivity Council,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504731,2384,Research and Productivity Council,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504731,15374,Cooke Aquaculture Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504731,15908,Marine Harvest Canada Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504731,33297,Grieg Seafood BC Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504731,28555,Kyuquot SEAfood Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
511054,35787,United Bioscience Canada,Ontario,Ontario,CANADA,CANADA,2012
516417,27249,Centurion Biofuels Corp,Ontario,Ontario,CANADA,CANADA,2012
499271,5234,Dairy Farmers of Canada,Ontario,Ontario,CANADA,CANADA,2012
499271,2967,"MinistËre de l'agriculture, des pÍcheries et de l'alimentation",QuÈbec,QuÈbec,CANADA,CANADA,2012
499271,17318,PATLQ,QuÈbec,QuÈbec,CANADA,CANADA,2012
499271,27656,Centre de recherche en sciences animales de Deschambault,QuÈbec,QuÈbec,CANADA,CANADA,2012
499271,9645,Novalait Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499271,26500,FÈdÈration des Producteurs de lait du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
498284,26215,ARC Resources Ltd,Alberta,Alberta,CANADA,CANADA,2012
510650,7247,Tekna Plasma Systems Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498963,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
510925,21738,Ultra Electronics Maritime Systems,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
511132,37381,Synaptive Medical Inc.,Ontario,Ontario,CANADA,CANADA,2012
511379,37538,Cavitid Inc.,Alberta,Alberta,CANADA,CANADA,2012
511356,29364,Huawei Technologies Canada,Ontario,Ontario,CANADA,CANADA,2012
504751,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2012
504751,4696,Canadian Wood Council,Ontario,Ontario,CANADA,CANADA,2012
498504,6603,Martec Limited,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
510739,35634,Caledon Laboratories Ltd,Ontario,Ontario,CANADA,CANADA,2012
498266,6587,"MacDonald, Dettwiler and Associates Ltd",British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498266,9218,Canada Centre for Remote Sensing,Ontario,Ontario,CANADA,CANADA,2012
510713,34354,Hol-Ser Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
510646,33691,Vertal Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
511463,35061,Syn-Tex,Manitoba,Manitoba,CANADA,CANADA,2012
498315,6599,Manitoba Hydro,Manitoba,Manitoba,CANADA,CANADA,2012
498800,2377,Iogen Corporation Ltd,Ontario,Ontario,CANADA,CANADA,2012
498471,23206,Canadian Poultry Research Council,Ontario,Ontario,CANADA,CANADA,2012
498471,18366,Poultry Industry Council,Ontario,Ontario,CANADA,CANADA,2012
498471,24716,Lilydale Inc,Alberta,Alberta,CANADA,CANADA,2012
498471,33583,Charison's Turkey Hatchery Ltd,Manitoba,Manitoba,CANADA,CANADA,2012
510700,23746,Solmax International Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,27706,AbitibiBowater Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,14887,Bowater Canadian Forest Products Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,10962,Abitibi-Consolidated Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,6367,Forintek Canada Corp.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,6482,Tembec Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,22020,Saskatchewan Forest Centre,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
504736,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2012
504736,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
504736,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,10220,Natural Resources,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
504736,33415,Resolute Forest Products,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,25259,Association des entrepreneurs en travaux sylvicoles du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
504736,1678,Ministry of Forests and Range,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504736,1678,Ministry of Forests and Range,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504736,75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2012
510720,32077,OptoElectronic Components,QuÈbec,QuÈbec,CANADA,CANADA,2012
510744,35693,Bennett Fleet QuÈbec Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498525,17120,EnCana Corporation,Alberta,Alberta,CANADA,CANADA,2012
498525,15977,Petroleum Research Atlantic Canada,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2012
498992,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2012
511382,33619,Applied Brain & Vision Sciences Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
498992,26249,CA Canada Inc.,Ontario,Ontario,CANADA,CANADA,2012
499119,11886,Canadian Autoparts Toyota Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499119,14636,Canada Foundation for Innovation,Ontario,Ontario,CANADA,CANADA,2012
512024,9460,Barrick Gold Corporation,Ontario,Ontario,CANADA,CANADA,2012
512024,33283,Kendall Technology Inc.,Ontario,Ontario,CANADA,CANADA,2012
498934,2486,John Meunier Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
498934,35678,Ville de Repentigny,QuÈbec,QuÈbec,CANADA,CANADA,2012
498934,23860,EnviroSim Associates Ltd,Ontario,Ontario,CANADA,CANADA,2012
510631,33693,Tactus Scientific inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
515302,27872,Envision Sustainability Tools Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
511229,33552,FusionPipe Software Solutions Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
515302,29276,SAP BusinessObjects,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
504031,6374,Social Sciences and Humanities Research Council,Ontario,Ontario,CANADA,CANADA,2012
511183,30498,AB Sciex LP,Ontario,Ontario,CANADA,CANADA,2012
499108,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2012
499108,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2012
515639,31966,Terahertz Technology Solutions,Ontario,Ontario,CANADA,CANADA,2012
515639,21089,Axis Photonique inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
516583,31,University of Toronto,Ontario,Ontario,CANADA,CANADA,2012
510960,34327,Sigma Eight Inc.,Ontario,Ontario,CANADA,CANADA,2012
510963,34374,Area B Seine Society,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
516583,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2012
516583,17482,TRCA,Ontario,Ontario,CANADA,CANADA,2012
498321,7241,Alberta Pacific Forest Industries Inc.,Alberta,Alberta,CANADA,CANADA,2012
498321,25744,Foothills Model Forest,Alberta,Alberta,CANADA,CANADA,2012
498321,28099,Alberta Newsprint Company,Alberta,Alberta,CANADA,CANADA,2012
498321,27922,Hinton Wood Products,Alberta,Alberta,CANADA,CANADA,2012
498296,35740,Biosphere Management Systems Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499081,6787,Pratt & Whitney Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499131,9341,Westcast Industries Inc.,Ontario,Ontario,CANADA,CANADA,2012
499131,17700,Kingston Process Metallurgy Inc.,Ontario,Ontario,CANADA,CANADA,2012
498932,4471,CANDU Owner's Group Inc.,Ontario,Ontario,CANADA,CANADA,2012
498932,4148,CAMECO Corp,Saskatchewan,Saskatchewan,CANADA,CANADA,2012
498932,21013,University Network of Excellence in Nuclear Engineering,Ontario,Ontario,CANADA,CANADA,2012
499259,5336,Ontario Dairy Council,Ontario,Ontario,CANADA,CANADA,2012
510934,33665,Grober,Ontario,Ontario,CANADA,CANADA,2012
498336,5234,Dairy Farmers of Canada,Ontario,Ontario,CANADA,CANADA,2012
498301,4716,Ontario Soybean Growers,Ontario,Ontario,CANADA,CANADA,2012
498301,30403,Grain Farmers of Ontario,Ontario,Ontario,CANADA,CANADA,2012
499327,31371,ENDEEPER Rock Knowledge Systems,,,BRAZIL,BR…SIL,2012
499327,30748,Alberta Innovates - Technology Futures,Alberta,Alberta,CANADA,CANADA,2012
499327,6218,Computer Modelling Group,Alberta,Alberta,CANADA,CANADA,2012
499327,31370,Sky Hunter Exploration Ltd.,Alberta,Alberta,CANADA,CANADA,2012
499327,24692,CMG Reservoir Simulation Foundation,Alberta,Alberta,CANADA,CANADA,2012
510839,34310,Lost Horizons,Ontario,Ontario,CANADA,CANADA,2012
511956,32616,Syndicat des producteurs de lait du Saguenay-Lac-Saint-Jean,QuÈbec,QuÈbec,CANADA,CANADA,2012
511873,37489,Ferme Dani-Jean inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
511956,32613,Conseil quÈbÈcois des plantes fourragËres,QuÈbec,QuÈbec,CANADA,CANADA,2012
511856,30441,Ferme Pierre Vachon,QuÈbec,QuÈbec,CANADA,CANADA,2012
511956,17318,PATLQ,QuÈbec,QuÈbec,CANADA,CANADA,2012
503836,2935,HÙpital L'Enfant-JÈsus,QuÈbec,QuÈbec,CANADA,CANADA,2012
503836,30636,Genia Photonics Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
503836,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2012
499249,30338,Groupe Qualitas Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499249,22068,SRK Consulting Engineers & Scientists,British Columbia,Colombie-Britannique,CANADA,CANADA,2012
499249,11975,GENIVAR Inc.,Ontario,Ontario,CANADA,CANADA,2012
499249,6568,SNC - Lavalin Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499249,10867,Techmat Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499249,29112,AECOM,Ontario,Ontario,CANADA,CANADA,2012
499249,23230,"MinistËre du DÈveloppement durable, de l'Environnement et des Parcs",QuÈbec,QuÈbec,CANADA,CANADA,2012
499249,6717,"Rousseau, SauvÈ, Warren Inc.",QuÈbec,QuÈbec,CANADA,CANADA,2012
499249,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
498472,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
499197,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2012
499197,25251,QuÈbec Outfitters Federation Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2012
499197,21724,Makivik Corporation,QuÈbec,QuÈbec,CANADA,CANADA,2012
499197,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2012
499138,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2012
499138,27613,Pourvoirie Cerf-Sau D'Anticosti Inc,QuÈbec,QuÈbec,CANADA,CANADA,2012
499138,24820,SociÈtÈ d'Ètablissement de plein air du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2012
499138,26733,Petrolia,QuÈbec,QuÈbec,CANADA,CANADA,2012
499197,25441,Xstrata Nickel,Ontario,Ontario,CANADA,CANADA,2012
