Cle,PartOrganizationID,PartInstitution-…tablissement,ProvinceEN,ProvinceFR,CountryEN,CountryFR,FiscalYear-Exercice financier
484646,27652,Applikon Biotechnology Inc,California,Californie,UNITED STATES,…TATS-UNIS,2011
484646,24797,Public Health Agency of Canada,Ontario,Ontario,CANADA,CANADA,2011
484646,26272,QSV Biologics Ltd.,Alberta,Alberta,CANADA,CANADA,2011
484646,22298,Transition Technologies,Ontario,Ontario,CANADA,CANADA,2011
484646,15932,Sanofi Pasteur Limited,Ontario,Ontario,CANADA,CANADA,2011
484646,2379,Cangene Corporation,Ontario,Ontario,CANADA,CANADA,2011
484646,10082,Microbix Biosystems inc.,Ontario,Ontario,CANADA,CANADA,2011
484646,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
484646,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
487682,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
481942,4148,CAMECO Corp,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
481942,4471,CANDU Owner's Group Inc.,Ontario,Ontario,CANADA,CANADA,2011
481942,11079,COGEMA Resources Inc.,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
492519,30610,BlueLeaf Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
484628,24986,WM Quebec Inc.,Ontario,Ontario,CANADA,CANADA,2011
491532,5523,Micralyne Inc.,Alberta,Alberta,CANADA,CANADA,2011
490843,30890,Aurora Control Technologies Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
491532,22684,Scanimetrics Inc.,Alberta,Alberta,CANADA,CANADA,2011
487557,16150,Alberta Plywood Ltd,Alberta,Alberta,CANADA,CANADA,2011
487557,10587,Sundre Forest Products Inc,Alberta,Alberta,CANADA,CANADA,2011
487557,10118,Mikro-Tek,Ontario,Ontario,CANADA,CANADA,2011
487557,17405,Alberta Sustainable Resource Development,Alberta,Alberta,CANADA,CANADA,2011
487557,17232,Weyerhaeuser Company Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
487557,15989,Millar Western Forest Products Ltd,Alberta,Alberta,CANADA,CANADA,2011
487557,4697,ANC Timber Ltd,Alberta,Alberta,CANADA,CANADA,2011
487557,6094,Canadian Forest Products Ltd,QuÈbec,QuÈbec,CANADA,CANADA,2011
495119,27518,Vale Inco,Ontario,Ontario,CANADA,CANADA,2011
495119,27418,Centre for Excellence in Mining Innovation,Ontario,Ontario,CANADA,CANADA,2011
495119,9223,LKAB Mining,,,SWEDEN,SU»DE,2011
495119,17664,"MIRARCO - Mining Innovation, Rehabilitation & Applied Research Corporation",Ontario,Ontario,CANADA,CANADA,2011
495430,32786,Slipstream Vehicles Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495430,31788,Mavi Innovations Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
496166,33161,Core Chair Inc.,Ontario,Ontario,CANADA,CANADA,2011
488188,9896,Research in Motion Limited,Ontario,Ontario,CANADA,CANADA,2011
494688,9939,Goldcorp Inc.,Ontario,Ontario,CANADA,CANADA,2011
485544,10896,Boehringer Ingelheim (Canada) Ltd,Ontario,Ontario,CANADA,CANADA,2011
491046,26633,Hydro One Networks Inc,Ontario,Ontario,CANADA,CANADA,2011
485920,5627,Alltech Inc.,Ontario,Ontario,CANADA,CANADA,2011
485920,10435,Dairy Farmers of Ontario,Ontario,Ontario,CANADA,CANADA,2011
496132,30137,Alcohol Countermeasure Systems Corp,Ontario,Ontario,CANADA,CANADA,2011
495257,32674,A Growing Necessity Inc.,Ontario,Ontario,CANADA,CANADA,2011
496124,32201,Robotiq,QuÈbec,QuÈbec,CANADA,CANADA,2011
488920,5159,Lanxess Inc.,Ontario,Ontario,CANADA,CANADA,2011
488920,24668,Canadian Institute for Photonic Innovations,QuÈbec,QuÈbec,CANADA,CANADA,2011
487189,30634,Ferme OnÈsime Pouliot Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
487189,31027,Nature Canneberge Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487189,31456,Transport Gaston Nadeau inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482644,26715,Vert Nature Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
482644,26712,Fermes Hotte et Van Winden Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
482644,26713,Production Horticole Van Winden,QuÈbec,QuÈbec,CANADA,CANADA,2011
482644,26714,Delfland Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
487189,30199,Canneberges Bieler,QuÈbec,QuÈbec,CANADA,CANADA,2011
490621,25333,Hortau Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487189,25333,Hortau Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482644,26716,Maraichers J.P.L. Guerin & fils,QuÈbec,QuÈbec,CANADA,CANADA,2011
483892,29167,CH-Four Biogas Inc.,Ontario,Ontario,CANADA,CANADA,2011
483892,29165,Diversified Nutrition Lifestyle,Ontario,Ontario,CANADA,CANADA,2011
496206,33222,Tri-County Protein Corp,Ontario,Ontario,CANADA,CANADA,2011
483892,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
483892,29166,Hendrick Seeds,Ontario,Ontario,CANADA,CANADA,2011
483892,29164,Ab Biotech inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
496206,29164,Ab Biotech inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
496206,16757,GreenField Ethanol,Ontario,Ontario,CANADA,CANADA,2011
483892,31111,Artenga Inc,Ontario,Ontario,CANADA,CANADA,2011
483346,16935,Alberta Informatics Circle of Research Excellence,Alberta,Alberta,CANADA,CANADA,2011
483346,10969,SMART Technologies Inc.,Alberta,Alberta,CANADA,CANADA,2011
487619,21096,Arian Sazeh Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487619,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2011
491677,32261,Graymont (Qc) Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487581,30573,Ciena Canada Inc.,Ontario,Ontario,CANADA,CANADA,2011
487581,29333,Santur Corporation,Ontario,Ontario,CANADA,CANADA,2011
494833,32509,Catherine H. O'Neill (Investisseur),QuÈbec,QuÈbec,CANADA,CANADA,2011
495118,26633,Hydro One Networks Inc,Ontario,Ontario,CANADA,CANADA,2011
487712,14869,Haliburton Forest and Wildlife Reserve Ltd,Ontario,Ontario,CANADA,CANADA,2011
487712,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2011
487712,13117,Ontario Power Generation Inc.,Ontario,Ontario,CANADA,CANADA,2011
487204,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
487204,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
496270,33344,Infobright Inc.,Ontario,Ontario,CANADA,CANADA,2011
487544,16105,HydroQual Laboratories Ltd,Alberta,Alberta,CANADA,CANADA,2011
488196,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
482590,3386,BC Hydro,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,27518,Vale Inco,Ontario,Ontario,CANADA,CANADA,2011
482590,28077,Greenleaf Integrated Energy Systems Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,22440,Atlantic Hydrogen Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
482590,9121,DaimlerChrysler Canada Inc.,Ontario,Ontario,CANADA,CANADA,2011
482590,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,18482,Lignol Innovations Corp.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,6166,Gouvernement du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,3709,Ministry of Energy and Mines,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2011
482590,25201,Canadian Hydrogen Association,Ontario,Ontario,CANADA,CANADA,2011
482590,23213,HSM Systems Inc,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
482590,5970,Powertech Labs Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,26242,Palcan Fuel Cell Co. Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,26535,Xebec Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,19772,BC Transit,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,32347,Next Hydrogen Corporation,Ontario,Ontario,CANADA,CANADA,2011
482590,23205,SiM Composites inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,26277,SacrÈ-Davey Engineering,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,26278,A.V. Tchouvelev & Associates,Ontario,Ontario,CANADA,CANADA,2011
482590,25207,Hydrogen & Fuel Cells Canada,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,29338,CHFCA,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
482590,17185,Angstrom Power Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
480000,10955,Air Liquide Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,10955,Air Liquide Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482590,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
482590,2396,Canada Centre for Mineral and Energy Technology,Alberta,Alberta,CANADA,CANADA,2011
484920,27801,Utilities Kingston,Ontario,Ontario,CANADA,CANADA,2011
485068,29754,AQUA Treatment Technologies,Ontario,Ontario,CANADA,CANADA,2011
484920,4773,Conestoga-Rovers and Associates Ltd,Ontario,Ontario,CANADA,CANADA,2011
485068,4773,Conestoga-Rovers and Associates Ltd,Ontario,Ontario,CANADA,CANADA,2011
484920,27672,Acumentrics Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
485068,16756,City of North Bay,Ontario,Ontario,CANADA,CANADA,2011
485543,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2011
485543,16053,ALSTOM Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
485543,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
487730,30836,Vroomen White Design Inc.,Ontario,Ontario,CANADA,CANADA,2011
494589,32420,Oracle Telecomputing Inc.,Ontario,Ontario,CANADA,CANADA,2011
495759,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
487683,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
496229,7193,Unitron Hearing,Ontario,Ontario,CANADA,CANADA,2011
487693,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
490779,2770,Gennum Corporation,Ontario,Ontario,CANADA,CANADA,2011
494615,32423,Mindspeed Technologies Canada Inc.,Ontario,Ontario,CAMEROON,CAMEROUN,2011
487586,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
496442,22215,CenterLine (Windsor) Ltd.,Ontario,Ontario,CANADA,CANADA,2011
495132,32634,Karl Hager Limb & Brace,Alberta,Alberta,CANADA,CANADA,2011
481975,22440,Atlantic Hydrogen Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
481975,25187,Wind Energy Institute of Canada,Prince Edward Island,Œle-du-Prince-…douard,CANADA,CANADA,2011
481975,25189,New Brunswick System Operator,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
481975,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
481975,6734,SaskPower,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
481975,3709,Ministry of Energy and Mines,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
481975,6599,Manitoba Hydro,Manitoba,Manitoba,CANADA,CANADA,2011
481975,6465,Hydro-Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2011
481975,16051,Helimax Energie Inc.,,,CANADA,CANADA,2011
481975,26545,Garrad Hassan Canada Inc.,Ontario,Ontario,CANADA,CANADA,2011
481975,25192,TechnoCentre Èolien GaspÈsie-les-Œles,QuÈbec,QuÈbec,CANADA,CANADA,2011
481975,4591,Newfoundland and Labrador Hydro,Newfoundland and Labrador,Terre-Neuve-et-Labrador,CANADA,CANADA,2011
481975,6059,Environment Canada,QuÈbec,QuÈbec,CANADA,CANADA,2011
481975,25188,Canadian Wind Energy Association,Ontario,Ontario,CANADA,CANADA,2011
490773,25108,Total E&P Canada Ltd.,Alberta,Alberta,CANADA,CANADA,2011
490773,31644,Total American Services Inc.,Texas,Texas,UNITED STATES,…TATS-UNIS,2011
488262,5234,Dairy Farmers of Canada,Ontario,Ontario,CANADA,CANADA,2011
488262,27656,Centre de recherche en sciences animales de Deschambault,QuÈbec,QuÈbec,CANADA,CANADA,2011
494835,68,UniversitÈ de Sherbrooke,QuÈbec,QuÈbec,CANADA,CANADA,2011
484955,2377,Iogen Corporation Ltd,Ontario,Ontario,CANADA,CANADA,2011
491027,31930,MicroSintesis Inc.,Ontario,Ontario,CANADA,CANADA,2011
485553,15286,Bombardier Aerospace,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,22958,Delastek Aeronautique Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,22959,Consortium for Research and Innovation in Aerospace in Quebec,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,11925,International Minicut Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,11884,Mathematics of Information Technology and Complex Systems,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
485553,24000,NanoQuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,30284,Avior Integrated Products Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
485553,29232,AV&R Vision & Robotics Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
496066,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
484215,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
484215,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
494853,32501,Sunlogics Power Fund Management Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
495323,4969,A.U.G. Signals Ltd,Ontario,Ontario,CANADA,CANADA,2011
486197,30149,Syngrafii Corporation,Ontario,Ontario,CANADA,CANADA,2011
490838,31884,Syngar Technologies Inc.,Alberta,Alberta,CANADA,CANADA,2011
495034,9381,StemCell Tech Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483424,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
484123,28619,Quest PharmaTech Inc.,Alberta,Alberta,CANADA,CANADA,2011
484123,30370,IntelligentNano Inc.,Alberta,Alberta,CANADA,CANADA,2011
484942,6095,Canadian Forest Service,Ontario,Ontario,CANADA,CANADA,2011
484942,6095,Canadian Forest Service,Ontario,Ontario,CANADA,CANADA,2011
487524,26329,IRphotonics,QuÈbec,QuÈbec,CANADA,CANADA,2011
487524,29405,Optech,QuÈbec,QuÈbec,CANADA,CANADA,2011
487524,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2011
496064,11969,O/E Land Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487524,26466,QPS Photronics Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
491559,14893,Cisco Systems Canada Co,Ontario,Ontario,CANADA,CANADA,2011
483998,27586,Click-Into Inc,Ontario,Ontario,CANADA,CANADA,2011
484904,14668,Matrikon Inc.,Alberta,Alberta,CANADA,CANADA,2011
484904,4181,Suncor Energy Inc.,Alberta,Alberta,CANADA,CANADA,2011
484904,6483,Imperial Oil Ltd,Ontario,Ontario,CANADA,CANADA,2011
483495,28191,Spectra Energy Transmission,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
486212,14318,Kubota Metal Corporation,Ontario,Ontario,CANADA,CANADA,2011
484158,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
486212,2780,NOVA Chemicals Corporation,Alberta,Alberta,CANADA,CANADA,2011
484158,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
483495,3762,TransCanada PipeLines Limited,Alberta,Alberta,CANADA,CANADA,2011
483351,4755,La Fondation de l'UQAC Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
483351,6797,Alcan International Limited,QuÈbec,QuÈbec,CANADA,CANADA,2011
483351,27921,Rio Tinto Alcan,QuÈbec,QuÈbec,CANADA,CANADA,2011
483351,27535,"MinistËre du DÈveloppement Èconomique, de l'innovation et de l'exportation",QuÈbec,QuÈbec,CANADA,CANADA,2011
483351,6021,National Research Council of Canada,Ontario,Ontario,CANADA,CANADA,2011
483351,27533,Promotion Saguenay,QuÈbec,QuÈbec,CANADA,CANADA,2011
483351,27534,Conference regionale des elus du Saguenay Lac Saint-Jean,QuÈbec,QuÈbec,CANADA,CANADA,2011
493561,24040,Hitachi Canadian Industries Ltd,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
496437,32272,Buhler Versatile Inc.,Manitoba,Manitoba,CANADA,CANADA,2011
487228,27878,Synergia Polygen Ltd,Alberta,Alberta,CANADA,CANADA,2011
483442,6218,Computer Modelling Group,Alberta,Alberta,CANADA,CANADA,2011
487228,6218,Computer Modelling Group,Alberta,Alberta,CANADA,CANADA,2011
487228,24692,CMG Reservoir Simulation Foundation,Alberta,Alberta,CANADA,CANADA,2011
483442,24692,CMG Reservoir Simulation Foundation,Alberta,Alberta,CANADA,CANADA,2011
491779,11008,Sherritt International Corporation,Ontario,Ontario,CANADA,CANADA,2011
487488,29421,Cobham Tracking & Locating Ltd,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
487488,29423,v.1 Labs,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
495675,7310,Biorem Technologies Inc.,Ontario,Ontario,CANADA,CANADA,2011
494994,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
496361,33438,Innovative Materials Technologies Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
491051,17851,Husky Energy Inc.,Alberta,Alberta,CANADA,CANADA,2011
484632,2780,NOVA Chemicals Corporation,Alberta,Alberta,CANADA,CANADA,2011
496105,27231,WaveTeq Communications Inc,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
496423,33481,Novo Èlectronique inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487190,5321,Ericsson Canada Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
487190,26368,Inocybe Technologies Inc,QuÈbec,QuÈbec,CANADA,CANADA,2011
483428,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
487697,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
488824,4664,Western Grains Research Foundation,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
483463,17862,Saskatchewan Pulse Growers,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
491153,31975,AEM Power Systems Inc.,Ontario,Ontario,CANADA,CANADA,2011
491011,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
491025,31641,Infotse,QuÈbec,QuÈbec,CANADA,CANADA,2011
495349,29112,AECOM,Ontario,Ontario,CANADA,CANADA,2011
483968,15908,Marine Harvest Canada Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483968,15374,Cooke Aquaculture Inc.,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
483968,2384,Research and Productivity Council,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
483968,2384,Research and Productivity Council,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
483968,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2011
483968,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2011
483968,6142,Fisheries and Oceans Canada,Ontario,Ontario,CANADA,CANADA,2011
483968,33297,Grieg Seafood BC Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483968,28555,Kyuquot SEAfood Ltd.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483337,23010,Nysa Membrane Technologies Inc.,Ontario,Ontario,CANADA,CANADA,2011
485554,27656,Centre de recherche en sciences animales de Deschambault,QuÈbec,QuÈbec,CANADA,CANADA,2011
485554,9645,Novalait Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
485554,26500,FÈdÈration des Producteurs de lait du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2011
485554,17318,PATLQ,QuÈbec,QuÈbec,CANADA,CANADA,2011
485554,5234,Dairy Farmers of Canada,Ontario,Ontario,CANADA,CANADA,2011
485554,2967,"MinistËre de l'agriculture, des pÍcheries et de l'alimentation",QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,28278,Donner Metals Ltd,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
483500,28283,Divers. de l'explor. minÈrale au Qbc,QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,28284,CONSOREM,QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,2178,Geological Survey of Canada,Ontario,Ontario,CANADA,CANADA,2011
483500,6841,Soquem,QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,26239,Xstrata Zinc Canada,QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2011
483500,16140,Breakwater Resources Ltd.,Ontario,Ontario,CANADA,CANADA,2011
485092,21836,Xilinx Inc. (CAN),Ontario,Ontario,CANADA,CANADA,2011
477765,6374,Social Sciences and Humanities Research Council,Ontario,Ontario,CANADA,CANADA,2011
487842,2559,General Motors of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
496110,18512,Lumerical Solutions Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
496106,26625,Optelian Networks Corporation,Ontario,Ontario,CANADA,CANADA,2011
485351,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2011
485351,4696,Canadian Wood Council,Ontario,Ontario,CANADA,CANADA,2011
495131,6603,Martec Limited,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
484146,9218,Canada Centre for Remote Sensing,Ontario,Ontario,CANADA,CANADA,2011
484146,6587,"MacDonald, Dettwiler and Associates Ltd",British Columbia,Colombie-Britannique,CANADA,CANADA,2011
490582,6599,Manitoba Hydro,Manitoba,Manitoba,CANADA,CANADA,2011
487838,2377,Iogen Corporation Ltd,Ontario,Ontario,CANADA,CANADA,2011
490860,31906,Pemla Ink Technologies,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,1678,Ministry of Forests and Range,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
481973,1678,Ministry of Forests and Range,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
481973,75,University of New Brunswick,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
481973,25259,Association des entrepreneurs en travaux sylvicoles du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,3127,Ontario Ministry of Natural Resources,Ontario,Ontario,CANADA,CANADA,2011
481973,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
481973,9136,MinistËre des Ressources naturelles et Faune,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,10220,Natural Resources,New Brunswick,Nouveau-Brunswick,CANADA,CANADA,2011
481973,22020,Saskatchewan Forest Centre,Saskatchewan,Saskatchewan,CANADA,CANADA,2011
481973,6367,Forintek Canada Corp.,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,14887,Bowater Canadian Forest Products Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,6482,Tembec Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,10962,Abitibi-Consolidated Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,26604,FPInnovations,QuÈbec,QuÈbec,CANADA,CANADA,2011
481973,27706,AbitibiBowater Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
484899,25066,Objects Research Systems,QuÈbec,QuÈbec,CANADA,CANADA,2011
483431,15096,Canadian Institutes of Health Research,Ontario,Ontario,CANADA,CANADA,2011
488025,17120,EnCana Corporation,Alberta,Alberta,CANADA,CANADA,2011
488025,15977,Petroleum Research Atlantic Canada,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
496147,16131,Cytec Canada Inc.,Ontario,Ontario,CANADA,CANADA,2011
487247,2555,Defence Research and Development Canada,Ontario,Ontario,CANADA,CANADA,2011
495400,30891,ikamobile Limited,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
487247,26249,CA Canada Inc.,Ontario,Ontario,CANADA,CANADA,2011
490520,11886,Canadian Autoparts Toyota Inc.,British Columbia,Colombie-Britannique,CANADA,CANADA,2011
490520,14636,Canada Foundation for Innovation,Ontario,Ontario,CANADA,CANADA,2011
484213,6374,Social Sciences and Humanities Research Council,Ontario,Ontario,CANADA,CANADA,2011
491047,15395,SiliCycle Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
496377,13171,OmegaChem Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
488167,6019,Xerox Research Centre of Canada,Ontario,Ontario,CANADA,CANADA,2011
484151,21877,Mixedwood Management Association,Alberta,Alberta,CANADA,CANADA,2011
484151,21878,Forest Resources Improvement Association of Alberta,Alberta,Alberta,CANADA,CANADA,2011
484850,28230,Pisciculture Gilbert,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,29468,IPSFAD Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,2967,"MinistËre de l'agriculture, des pÍcheries et de l'alimentation",QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,29639,ArcelorMittal Montreal Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,22318,Association des Aquaculteurs du QuÈbec,QuÈbec,QuÈbec,CANADA,CANADA,2011
482500,23860,EnviroSim Associates Ltd,Ontario,Ontario,CANADA,CANADA,2011
484850,29640,Excell Materials,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,11917,SociÈtÈ de recherche et de dÈveloppement en aquaculture continentale,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,17143,Pisciculture des AllÈghanys Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482500,2486,John Meunier Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
482500,25436,Ville de Saint-Hyacinthe,QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,23230,"MinistËre du DÈveloppement durable, de l'Environnement et des Parcs",QuÈbec,QuÈbec,CANADA,CANADA,2011
484850,26254,Jacques Whitford Limited,Nova Scotia,Nouvelle-…cosse,CANADA,CANADA,2011
491420,30636,Genia Photonics Inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
495509,29025,"CMLabs Simulations, Inc.",QuÈbec,QuÈbec,CANADA,CANADA,2011
484159,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
495995,5911,Atomic Energy of Canada Ltd,Ontario,Ontario,CANADA,CANADA,2011
484159,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
495995,6044,Natural Resources Canada,Ontario,Ontario,CANADA,CANADA,2011
491369,31966,Terahertz Technology Solutions,Ontario,Ontario,CANADA,CANADA,2011
491369,21089,Axis Photonique inc.,QuÈbec,QuÈbec,CANADA,CANADA,2011
494887,32384,Aereus Wood Inc.,Ontario,Ontario,CANADA,CANADA,2011
