"From","To","weight"
"University of British Columbia","BC Milk Producers",3
"University of British Columbia","Hatfield Consultants Ltd.",1
"University of British Columbia","Meridian Technologies Inc.",12
"University of British Columbia","Crosslight Software Inc.",5
"University of British Columbia","Kensington Computer Products Group",2
"University of British Columbia","DaimlerChrysler Canada Inc.",2
"University of British Columbia","International Consortium on Anti-Virals",3
"University of British Columbia","British Columbia Ministry of Transportation",30
"University of British Columbia","Terratech Canada",1
"University of British Columbia","EPCOR Water Services",1
"University of British Columbia","Fednav Ltd.",2
"University of British Columbia","Bedarra Corporation",3
"University of British Columbia","Arclin Canada Ltd",3
"University of British Columbia","Philom Bios Inc.",6
"University of British Columbia","World Wildlife Fund Canada",19
"University of British Columbia","Royal Military College of Canada",234
"University of British Columbia","IPSCO Inc.",8
"University of British Columbia","Northern Freegold Resources Ltd.",4
"University of British Columbia","West Coast Vancouver Island Aquatic Management Board",4
"University of British Columbia","Biogro Technologies Inc.",3
"University of British Columbia","Wilfrid Laurier University",222
"University of British Columbia","Knelson Milling Solutions Inc.",4
"University of British Columbia","Telecom Applications Research Alliance",9
"University of British Columbia","RF & UWB Technologies Ltd",8
"University of British Columbia","Dillon Consulting Ltd",2
"University of British Columbia","Nysa Membrane Technologies Inc.",3
"University of British Columbia","CHUL Research Center",18
"University of British Columbia","Joule Microsystems Canada Inc.",12
"University of British Columbia","QLT Inc.",5
"University of British Columbia","Droycon Bioconcepts Inc.",1
"University of British Columbia","ROQ Design and Consulting Inc.",3
"University of British Columbia","CH2M HILL Canada Limited",8
"University of British Columbia","Aboriginal Affairs",4
"University of British Columbia","Stantec Consulting Ltd",14
"University of British Columbia","Blue-O Technology INC.",5
"University of British Columbia","Independent Electricity System Operator",3
"University of British Columbia","Westcan Engineering",6
"University of British Columbia","BLINQ Wireless Inc.",1
"University of British Columbia","Western Forest Products Inc.",15
"University of British Columbia","Lehigh Inland Cement Limited",1
"University of British Columbia","Neuromed Pharmaceuticals Ltd.",1
"University of British Columbia","TransCanada PipeLines Limited",4
"University of British Columbia","ThinkEco Power Systems",2
"University of British Columbia","Ontario Federation of Anglers and Hunters",3
"University of British Columbia","MineSense Technologies Ltd.",2
"University of British Columbia","Ottawa Health Research Institute",72
"University of British Columbia","Quanser Inc.",1
"University of British Columbia","Arkema Canada Inc.",6
"University of British Columbia","Guard RFID Solutions Inc.",20
"University of British Columbia","Ontario Commercial Fisheries' Association",19
"University of British Columbia","Opus DaytonKnight Consultants Ltd",12
"University of British Columbia","Jones Kwong Kishi Consulting Engineers",21
"University of British Columbia","Portland Cement Association",2
"University of British Columbia","Process Simulations Ltd",2
"University of British Columbia","Dayton and Knight Limited",7
"University of British Columbia","Okanagan University College",103
"University of British Columbia","SiM Composites inc",2
"University of British Columbia","Recon Instruments Inc.",1
"University of British Columbia","Kongsberg Maritime Ltd",3
"University of British Columbia","Focus Microwaves Inc.",6
"University of British Columbia","Canadian Space Agency",1
"University of British Columbia","Lake Shore Gold Corp.",1
"University of British Columbia","Homarus Inc",19
"University of British Columbia","MK Technologies",1
"University of British Columbia","Huawei Technologies Canada",17
"University of British Columbia","GreenScene Agritek Inc.",1
"University of British Columbia","ArcelorMittal Dofasco Inc.",19
"University of British Columbia","SemiosBIO Technologies Inc.",3
"University of British Columbia","Mathematics of Information Technology and Complex Systems",12
"University of British Columbia","Alberta Plywood Ltd",3
"University of British Columbia","Vancouver International Airport Authority",4
"University of British Columbia","Camoplast Inc.",3
"University of British Columbia","Ryerson University",511
"University of British Columbia","The Shipping Federation of Canada",3
"University of British Columbia","Network for Earthquake Engineering Simulation Inc.",21
"University of British Columbia","Valhalla Consulting Inc",1
"University of British Columbia","Hilti (Canada) Corporation",2
"University of British Columbia","Biosphere Management Systems Inc.",1
"University of British Columbia","University of Lethbridge",175
"University of British Columbia","Impulse Accelerated Technologies, Inc.",6
"University of British Columbia","Angstrom Power Inc.",6
"University of British Columbia","Automotive Fuel Cell Cooperation",5
"University of British Columbia","Association des entrepreneurs en travaux sylvicoles du QuÃbec",21
"University of British Columbia","Knelson Gold Concentrators Inc.",3
"University of British Columbia","Simon Fraser University",1616
"University of British Columbia","Syngenta Biotechnology Inc.",6
"University of British Columbia","Xantrex Technology Inc.",3
"University of British Columbia","Open Text Corp",9
"University of British Columbia","ArcticNet Inc.",6
"University of British Columbia","SiliCycle Inc.",1
"University of British Columbia","Great Lake Fisheries Commission",19
"University of British Columbia","OK Builders Supplies Ltd.",3
"University of British Columbia","ITS Canada",6
"University of British Columbia","MAHLE Filter Systems Canada",3
"University of British Columbia","Robarts Research Institute",24
"University of British Columbia","ENSMA",3
"University of British Columbia","M. Milligan & Associates Ltd.",2
"University of British Columbia","Cement Association of Canada",25
"University of British Columbia","TransLink",21
"University of British Columbia","Structa Wire Corporation",3
"University of British Columbia","Ministry of Energy and Mines",2
"University of British Columbia","Telus Corporation",27
"University of British Columbia","CH-Four Biogas Inc.",1
"University of British Columbia","Ville de LÃvis",2
"University of British Columbia","Read Jones Christoffersen",24
"University of British Columbia","Sunlogics Power Fund Management Inc.",2
"University of British Columbia","MetaFor Software Inc.",1
"University of British Columbia","Ministry of Environment",12
"University of British Columbia","Agence de la santÃ et des services sociaux de MontrÃal",3
"University of British Columbia","Mount Saint Vincent University",1
"University of British Columbia","Baker Engineering and Risk Consultants Inc.",21
"University of British Columbia","Malina Software Corporation",6
"University of British Columbia","Jeppesen Sanderson",2
"University of British Columbia","Glenmore-Ellison Improvement District",2
"University of British Columbia","Nanozen Inc.",1
"University of British Columbia","Total E&P Canada Ltd.",7
"University of British Columbia","Laurentian University of Sudbury",25
"University of British Columbia","Xstrata Copper Canada",3
"University of British Columbia","University of Calgary",2662
"University of British Columbia","Mikro-Tek",3
"University of British Columbia","Canadian Natural Resources Limited",6
"University of British Columbia","International Composting Corporation",4
"University of British Columbia","Buckman Laboratories International Inc.",3
"University of British Columbia","Vidigami Media Inc.",6
"University of British Columbia","Memorial University of Newfoundland",533
"University of British Columbia","Wavefront Wireless Innovation Soc of BC",6
"University of British Columbia","Presteve Foods Limited",19
"University of British Columbia","Biogen Idec Canada Inc.",3
"University of British Columbia","Freshwater Fisheries Society of BC",13
"University of British Columbia","Eion Inc.",3
"University of British Columbia","Microsoft Corporation",13
"University of British Columbia","Cross Cancer Institute",2
"University of British Columbia","Lallemand Inc.",6
"University of British Columbia","Canetique Electrocatalysis Inc.",2
"University of British Columbia","US Steel Canada Inc.",3
"University of British Columbia","Veolia Water Canada",12
"University of British Columbia","Rampart Partitions Inc.",3
"University of British Columbia","UniversitÃ du QuÃbec â¡ Chicoutimi",11
"University of British Columbia","Mount Sinai Hospital",55
"University of British Columbia","ParetoLogic Inc.",9
"University of British Columbia","AmikaNow! Corporation",6
"University of British Columbia","British Columbia Water and Waste Association",12
"University of British Columbia","Sun-Rype Products Ltd",1
"University of British Columbia","Canadian Forest Products Ltd",12
"University of British Columbia","Cascades Canada Inc.",17
"University of British Columbia","Health Canada",12
"University of British Columbia","Natural Resources",21
"University of British Columbia","Sensor Technology Ltd",12
"University of British Columbia","Ministry of Public Infrastructure Renewal",12
"University of British Columbia","Montreal General Hospital",87
"University of British Columbia","LG Electronics Canada",15
"University of British Columbia","Nexterra Energy Corporation",3
"University of British Columbia","Ontario Ministry of the Environment",5
"University of British Columbia","Metaara Medical Technologies Inc.",2
"University of British Columbia","Institut national de la recherche scientifique",156
"University of British Columbia","Lignol Innovations Corp.",19
"University of British Columbia","SMART Technologies Inc.",17
"University of British Columbia","Canadian Red Cross",21
"University of British Columbia","BHP Diamonds Inc.",3
"University of British Columbia","Advanced Micro Devices",6
"University of British Columbia","Cavitid Inc.",1
"University of British Columbia","BioXcelerator Technologies, Inc.",1
"University of British Columbia","TRLabs",3
"University of British Columbia","Russell Technologies Inc.",1
"University of British Columbia","CedarCreek Estate Winery",1
"University of British Columbia","Intel of Canada Ltd",7
"University of British Columbia","Iogen Corporation Ltd",3
"University of British Columbia","Air Liquide Canada Inc.",2
"University of British Columbia","Ass des pÃcheurs des ile-de-la-Madeleine",19
"University of British Columbia","Accuas Inc.",1
"University of British Columbia","Dairy Farmers of Canada",3
"University of British Columbia","Paradigm Engineering Inc.",1
"University of British Columbia","Paradigm Environmental Technologies Inc.",13
"University of British Columbia","Kelsan Technologies Corporation",5
"University of British Columbia","AeroInfo Systems Inc",2
"University of British Columbia","AcuTruss Industries Ltd",1
"University of British Columbia","Canada Foundation for Innovation",6
"University of British Columbia","WorleyParsons HGE",3
"University of British Columbia","University of Winnipeg",32
"University of British Columbia","Quesnel River Pulp Company",6
"University of British Columbia","Blue Denim Woodworks Inc.",1
"University of British Columbia","DISTIL Interactive Ltd",3
"University of British Columbia","Kerr Wood Leidal Associates Ltd.",20
"University of British Columbia","TorchLight Bioresources Inc.",1
"University of British Columbia","Natural Resources Canada",143
"University of British Columbia","AMS Homecare Inc",2
"University of British Columbia","Agriculture and Agri-Food Canada",22
"University of British Columbia","ANSYS Belgium SA",3
"University of British Columbia","BroadbandTV Corp.",5
"University of British Columbia","University of Guelph",969
"University of British Columbia","SST Wireless Inc.",6
"University of British Columbia","CEATI International Inc",6
"University of British Columbia","OPAL-RT Technologies Inc.",1
"University of British Columbia","Office of Critical Infrastructure Protection and Emergency Preparedness",21
"University of British Columbia","SAP Canada Inc.",29
"University of British Columbia","Ontario Power Authority",3
"University of British Columbia","Media and Graphics Interdisciplinary Centre",11
"University of British Columbia","Queen's University",1171
"University of British Columbia","Produits Hâ¦Vâ¦A inc.",14
"University of British Columbia","Cosma International",12
"University of British Columbia","City of Vancouver",29
"University of British Columbia","Centre Hospitalier Universitaire de QuÃbec",6
